Full Name,First Name,Last Name,Email,Phone,Gender,Date of Birth,Nationality,Source,Visits,Logins,First Visit,Last Visit,First Login,Last Login,Location,Marketing Opt-in,MAC Address,Do You Drink Coffee
Test 8193,,,test-8193-@devsloop.com,0092-308193-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 175,,,test-175-@devsloop.com,0092-30175-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 10295,,,test-10295-@devsloop.com,0092-3010295-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 8913,,,test-8913-@devsloop.com,0092-308913-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 11276,,,test-11276-@devsloop.com,0092-3011276-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 2392,,,test-2392-@devsloop.com,0092-302392-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 11257,,,test-11257-@devsloop.com,0092-3011257-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 7228,,,test-7228-@devsloop.com,0092-307228-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 11279,,,test-11279-@devsloop.com,0092-3011279-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 4658,,,test-4658-@devsloop.com,0092-304658-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 4524,,,test-4524-@devsloop.com,0092-304524-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 3498,,,test-3498-@devsloop.com,0092-303498-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 7820,,,test-7820-@devsloop.com,0092-307820-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 1754,,,test-1754-@devsloop.com,0092-301754-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 3664,,,test-3664-@devsloop.com,0092-303664-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 962,,,test-962-@devsloop.com,0092-30962-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 10324,,,test-10324-@devsloop.com,0092-3010324-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 11278,,,test-11278-@devsloop.com,0092-3011278-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 7028,,,test-7028-@devsloop.com,0092-307028-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 3156,,,test-3156-@devsloop.com,0092-303156-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 14316,,,test-14316-@devsloop.com,0092-3014316-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 6989,,,test-6989-@devsloop.com,0092-306989-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 3700,,,test-3700-@devsloop.com,0092-303700-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 9592,,,test-9592-@devsloop.com,0092-309592-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 996,,,test-996-@devsloop.com,0092-30996-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 4598,,,test-4598-@devsloop.com,0092-304598-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 2457,,,test-2457-@devsloop.com,0092-302457-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 2500,,,test-2500-@devsloop.com,0092-302500-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 40,,,test-40-@devsloop.com,0092-3040-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 6572,,,test-6572-@devsloop.com,0092-306572-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 1742,,,test-1742-@devsloop.com,0092-301742-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 2149,,,test-2149-@devsloop.com,0092-302149-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 10485,,,test-10485-@devsloop.com,0092-3010485-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 14141,,,test-14141-@devsloop.com,0092-3014141-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 131,,,test-131-@devsloop.com,0092-30131-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 4661,,,test-4661-@devsloop.com,0092-304661-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 198,,,test-198-@devsloop.com,0092-30198-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 914,,,test-914-@devsloop.com,0092-30914-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 3402,,,test-3402-@devsloop.com,0092-303402-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 14832,,,test-14832-@devsloop.com,0092-3014832-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 10738,,,test-10738-@devsloop.com,0092-3010738-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 633,,,test-633-@devsloop.com,0092-30633-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 4664,,,test-4664-@devsloop.com,0092-304664-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 8089,,,test-8089-@devsloop.com,0092-308089-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 9799,,,test-9799-@devsloop.com,0092-309799-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 14331,,,test-14331-@devsloop.com,0092-3014331-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 2479,,,test-2479-@devsloop.com,0092-302479-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 1653,,,test-1653-@devsloop.com,0092-301653-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 1473,,,test-1473-@devsloop.com,0092-301473-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 2808,,,test-2808-@devsloop.com,0092-302808-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 180,,,test-180-@devsloop.com,0092-30180-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 2232,,,test-2232-@devsloop.com,0092-302232-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 7799,,,test-7799-@devsloop.com,0092-307799-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 14467,,,test-14467-@devsloop.com,0092-3014467-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 3667,,,test-3667-@devsloop.com,0092-303667-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 4655,,,test-4655-@devsloop.com,0092-304655-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 1444,,,test-1444-@devsloop.com,0092-301444-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 1766,,,test-1766-@devsloop.com,0092-301766-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 4660,,,test-4660-@devsloop.com,0092-304660-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 9226,,,test-9226-@devsloop.com,0092-309226-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 6837,,,test-6837-@devsloop.com,0092-306837-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 7215,,,test-7215-@devsloop.com,0092-307215-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 1604,,,test-1604-@devsloop.com,0092-301604-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 11285,,,test-11285-@devsloop.com,0092-3011285-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 4665,,,test-4665-@devsloop.com,0092-304665-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 1794,,,test-1794-@devsloop.com,0092-301794-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 8858,,,test-8858-@devsloop.com,0092-308858-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 7402,,,test-7402-@devsloop.com,0092-307402-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 1802,,,test-1802-@devsloop.com,0092-301802-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 3512,,,test-3512-@devsloop.com,0092-303512-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 1152,,,test-1152-@devsloop.com,0092-301152-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 13201,,,test-13201-@devsloop.com,0092-3013201-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 2394,,,test-2394-@devsloop.com,0092-302394-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 7512,,,test-7512-@devsloop.com,0092-307512-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 568,,,test-568-@devsloop.com,0092-30568-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 1693,,,test-1693-@devsloop.com,0092-301693-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 1760,,,test-1760-@devsloop.com,0092-301760-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 8955,,,test-8955-@devsloop.com,0092-308955-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 2657,,,test-2657-@devsloop.com,0092-302657-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 2104,,,test-2104-@devsloop.com,0092-302104-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 11275,,,test-11275-@devsloop.com,0092-3011275-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 11277,,,test-11277-@devsloop.com,0092-3011277-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 13818,,,test-13818-@devsloop.com,0092-3013818-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 1897,,,test-1897-@devsloop.com,0092-301897-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 357,,,test-357-@devsloop.com,0092-30357-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 9065,,,test-9065-@devsloop.com,0092-309065-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 3375,,,test-3375-@devsloop.com,0092-303375-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 11283,,,test-11283-@devsloop.com,0092-3011283-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 10001,,,test-10001-@devsloop.com,0092-3010001-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 3748,,,test-3748-@devsloop.com,0092-303748-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 2558,,,test-2558-@devsloop.com,0092-302558-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 10115,,,test-10115-@devsloop.com,0092-3010115-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 1541,,,test-1541-@devsloop.com,0092-301541-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 7810,,,test-7810-@devsloop.com,0092-307810-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 13765,,,test-13765-@devsloop.com,0092-3013765-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 2376,,,test-2376-@devsloop.com,0092-302376-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 2803,,,test-2803-@devsloop.com,0092-302803-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 11284,,,test-11284-@devsloop.com,0092-3011284-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 7455,,,test-7455-@devsloop.com,0092-307455-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 10500,,,test-10500-@devsloop.com,0092-3010500-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 6588,,,test-6588-@devsloop.com,0092-306588-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 14261,,,test-14261-@devsloop.com,0092-3014261-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 14224,,,test-14224-@devsloop.com,0092-3014224-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 10579,,,test-10579-@devsloop.com,0092-3010579-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 8245,,,test-8245-@devsloop.com,0092-308245-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 2866,,,test-2866-@devsloop.com,0092-302866-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 8573,,,test-8573-@devsloop.com,0092-308573-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 9981,,,test-9981-@devsloop.com,0092-309981-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 9168,,,test-9168-@devsloop.com,0092-309168-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 14218,,,test-14218-@devsloop.com,0092-3014218-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 1170,,,test-1170-@devsloop.com,0092-301170-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 4659,,,test-4659-@devsloop.com,0092-304659-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 8184,,,test-8184-@devsloop.com,0092-308184-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 2371,,,test-2371-@devsloop.com,0092-302371-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 559,,,test-559-@devsloop.com,0092-30559-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 857,,,test-857-@devsloop.com,0092-30857-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 1891,,,test-1891-@devsloop.com,0092-301891-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 7616,,,test-7616-@devsloop.com,0092-307616-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 1443,,,test-1443-@devsloop.com,0092-301443-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 6543,,,test-6543-@devsloop.com,0092-306543-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 4672,,,test-4672-@devsloop.com,0092-304672-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 6871,,,test-6871-@devsloop.com,0092-306871-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 2822,,,test-2822-@devsloop.com,0092-302822-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 14173,,,test-14173-@devsloop.com,0092-3014173-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 9487,,,test-9487-@devsloop.com,0092-309487-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 4609,,,test-4609-@devsloop.com,0092-304609-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 327,,,test-327-@devsloop.com,0092-30327-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 7488,,,test-7488-@devsloop.com,0092-307488-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 1178,,,test-1178-@devsloop.com,0092-301178-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 3752,,,test-3752-@devsloop.com,0092-303752-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 3612,,,test-3612-@devsloop.com,0092-303612-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 11238,,,test-11238-@devsloop.com,0092-3011238-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 9626,,,test-9626-@devsloop.com,0092-309626-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 7805,,,test-7805-@devsloop.com,0092-307805-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 2689,,,test-2689-@devsloop.com,0092-302689-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 3111,,,test-3111-@devsloop.com,0092-303111-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 3633,,,test-3633-@devsloop.com,0092-303633-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 7862,,,test-7862-@devsloop.com,0092-307862-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 3118,,,test-3118-@devsloop.com,0092-303118-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 14297,,,test-14297-@devsloop.com,0092-3014297-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 2992,,,test-2992-@devsloop.com,0092-302992-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 55,,,test-55-@devsloop.com,0092-3055-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 1108,,,test-1108-@devsloop.com,0092-301108-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 7620,,,test-7620-@devsloop.com,0092-307620-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 7416,,,test-7416-@devsloop.com,0092-307416-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 9746,,,test-9746-@devsloop.com,0092-309746-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 13636,,,test-13636-@devsloop.com,0092-3013636-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 6918,,,test-6918-@devsloop.com,0092-306918-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 14072,,,test-14072-@devsloop.com,0092-3014072-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 4676,,,test-4676-@devsloop.com,0092-304676-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 14595,,,test-14595-@devsloop.com,0092-3014595-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 4674,,,test-4674-@devsloop.com,0092-304674-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 14639,,,test-14639-@devsloop.com,0092-3014639-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 6319,,,test-6319-@devsloop.com,0092-306319-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 8848,,,test-8848-@devsloop.com,0092-308848-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 13084,,,test-13084-@devsloop.com,0092-3013084-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 14767,,,test-14767-@devsloop.com,0092-3014767-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 3371,,,test-3371-@devsloop.com,0092-303371-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 11286,,,test-11286-@devsloop.com,0092-3011286-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 4670,,,test-4670-@devsloop.com,0092-304670-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 3596,,,test-3596-@devsloop.com,0092-303596-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 9482,,,test-9482-@devsloop.com,0092-309482-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 7653,,,test-7653-@devsloop.com,0092-307653-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 13028,,,test-13028-@devsloop.com,0092-3013028-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 7559,,,test-7559-@devsloop.com,0092-307559-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 13012,,,test-13012-@devsloop.com,0092-3013012-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 11287,,,test-11287-@devsloop.com,0092-3011287-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 1371,,,test-1371-@devsloop.com,0092-301371-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 10156,,,test-10156-@devsloop.com,0092-3010156-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 14049,,,test-14049-@devsloop.com,0092-3014049-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 11256,,,test-11256-@devsloop.com,0092-3011256-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 7327,,,test-7327-@devsloop.com,0092-307327-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 11289,,,test-11289-@devsloop.com,0092-3011289-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 8990,,,test-8990-@devsloop.com,0092-308990-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 7379,,,test-7379-@devsloop.com,0092-307379-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 6577,,,test-6577-@devsloop.com,0092-306577-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 4667,,,test-4667-@devsloop.com,0092-304667-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 67,,,test-67-@devsloop.com,0092-3067-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 1616,,,test-1616-@devsloop.com,0092-301616-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 9209,,,test-9209-@devsloop.com,0092-309209-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 7987,,,test-7987-@devsloop.com,0092-307987-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 7680,,,test-7680-@devsloop.com,0092-307680-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 1028,,,test-1028-@devsloop.com,0092-301028-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 7250,,,test-7250-@devsloop.com,0092-307250-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 4678,,,test-4678-@devsloop.com,0092-304678-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 8483,,,test-8483-@devsloop.com,0092-308483-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 11282,,,test-11282-@devsloop.com,0092-3011282-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 14061,,,test-14061-@devsloop.com,0092-3014061-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 8813,,,test-8813-@devsloop.com,0092-308813-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 3221,,,test-3221-@devsloop.com,0092-303221-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 9682,,,test-9682-@devsloop.com,0092-309682-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 1363,,,test-1363-@devsloop.com,0092-301363-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 9933,,,test-9933-@devsloop.com,0092-309933-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 13258,,,test-13258-@devsloop.com,0092-3013258-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 7254,,,test-7254-@devsloop.com,0092-307254-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 13753,,,test-13753-@devsloop.com,0092-3013753-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 7156,,,test-7156-@devsloop.com,0092-307156-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 3037,,,test-3037-@devsloop.com,0092-303037-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 11292,,,test-11292-@devsloop.com,0092-3011292-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 7922,,,test-7922-@devsloop.com,0092-307922-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 4679,,,test-4679-@devsloop.com,0092-304679-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 6961,,,test-6961-@devsloop.com,0092-306961-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 2556,,,test-2556-@devsloop.com,0092-302556-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 13120,,,test-13120-@devsloop.com,0092-3013120-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 2330,,,test-2330-@devsloop.com,0092-302330-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 13314,,,test-13314-@devsloop.com,0092-3013314-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 14812,,,test-14812-@devsloop.com,0092-3014812-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 2569,,,test-2569-@devsloop.com,0092-302569-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 338,,,test-338-@devsloop.com,0092-30338-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 14184,,,test-14184-@devsloop.com,0092-3014184-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 8537,,,test-8537-@devsloop.com,0092-308537-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 475,,,test-475-@devsloop.com,0092-30475-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 2021,,,test-2021-@devsloop.com,0092-302021-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 11202,,,test-11202-@devsloop.com,0092-3011202-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 3525,,,test-3525-@devsloop.com,0092-303525-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 1163,,,test-1163-@devsloop.com,0092-301163-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 9773,,,test-9773-@devsloop.com,0092-309773-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 1161,,,test-1161-@devsloop.com,0092-301161-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 8675,,,test-8675-@devsloop.com,0092-308675-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 10490,,,test-10490-@devsloop.com,0092-3010490-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 1566,,,test-1566-@devsloop.com,0092-301566-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 1707,,,test-1707-@devsloop.com,0092-301707-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 4543,,,test-4543-@devsloop.com,0092-304543-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 11291,,,test-11291-@devsloop.com,0092-3011291-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 1076,,,test-1076-@devsloop.com,0092-301076-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 2133,,,test-2133-@devsloop.com,0092-302133-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 13995,,,test-13995-@devsloop.com,0092-3013995-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 8706,,,test-8706-@devsloop.com,0092-308706-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 10600,,,test-10600-@devsloop.com,0092-3010600-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 9898,,,test-9898-@devsloop.com,0092-309898-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 518,,,test-518-@devsloop.com,0092-30518-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 9821,,,test-9821-@devsloop.com,0092-309821-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 9624,,,test-9624-@devsloop.com,0092-309624-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 14547,,,test-14547-@devsloop.com,0092-3014547-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 6765,,,test-6765-@devsloop.com,0092-306765-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 6819,,,test-6819-@devsloop.com,0092-306819-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 3164,,,test-3164-@devsloop.com,0092-303164-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 10326,,,test-10326-@devsloop.com,0092-3010326-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 8010,,,test-8010-@devsloop.com,0092-308010-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 6595,,,test-6595-@devsloop.com,0092-306595-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 4683,,,test-4683-@devsloop.com,0092-304683-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 4669,,,test-4669-@devsloop.com,0092-304669-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
Test 14106,,,test-14106-@devsloop.com,0092-3014106-6636666,,,,Import,0,0,,,,,Location 1,FALSE,,
